customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
3645,Cozmo,Rylstone,Male,47,1961-07-04,Structural Analysis Engineer,Manufacturing,High Net Worth,N,No,14.0,59
3646,Allene,Pauly,Female,0,1981-10-22,Social Worker,Health,Mass Customer,N,No,4.0,39
3647,Carlyle,Frape,Male,62,1971-11-07,Marketing Manager,Missing,Affluent Customer,N,No,4.0,49
3648,Tracie,Bartolomeoni,Female,82,1954-02-21,Paralegal,Financial Services,Mass Customer,N,No,5.0,67
3649,Jayne,Gawthrope,Female,66,1977-07-12,Office Assistant II,Property,Mass Customer,N,Yes,12.0,43
3650,Darrelle,Rosas,Female,85,1999-10-21,Office Assistant I,IT,Mass Customer,N,Yes,2.0,21
3651,Baxie,None,Male,91,1999-11-15,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,2.0,21
3652,Aldrich,Camble,Male,20,1955-02-06,Nurse,Health,High Net Worth,N,Yes,17.0,66
3653,Devlen,Perrett,Male,7,1991-01-04,Environmental Specialist,Missing,Mass Customer,N,Yes,8.0,30
3655,Waldemar,Mostin,Male,82,1974-06-01,Missing,Missing,Mass Customer,N,Yes,19.0,46
3656,Talia,Sidnell,Female,14,1976-12-24,Missing,Property,Mass Customer,N,Yes,3.0,44
3657,Wyatan,Rogeon,Male,95,1961-07-24,Missing,Missing,High Net Worth,N,No,8.0,59
3658,Bo,Vell,Male,15,1962-10-20,Missing,Entertainment,Mass Customer,N,Yes,9.0,58
3659,Farra,Catto,Female,76,1976-12-23,VP Sales,Financial Services,High Net Worth,N,No,10.0,44
3660,Gradeigh,Hothersall,Male,99,1981-03-14,Administrative Assistant IV,Financial Services,Mass Customer,N,No,7.0,40
3661,Tadeas,Shitliff,Male,34,1965-12-18,Research Associate,Manufacturing,Mass Customer,N,Yes,7.0,55
3662,Pippo,Cator,Male,79,1977-12-30,Community Outreach Specialist,Retail,Mass Customer,N,No,15.0,43
3663,Hermy,Casement,Male,62,1998-02-10,Information Systems Manager,Missing,Affluent Customer,N,No,1.0,23
3664,Faina,Czaja,Female,5,1990-02-23,Software Test Engineer I,Manufacturing,Mass Customer,N,Yes,7.0,31
3665,Toma,Klaaasen,Female,19,1989-03-23,Dental Hygienist,Health,Mass Customer,N,No,6.0,32
3666,Mathew,Marousek,Male,56,1957-03-27,Statistician II,Health,High Net Worth,N,No,10.0,64
3667,Nettie,Goghin,Female,3,1983-02-06,Graphic Designer,Retail,Mass Customer,N,Yes,8.0,38
3668,Katlin,Ragsdale,Female,79,1955-02-09,Desktop Support Technician,Property,Mass Customer,N,Yes,6.0,66
3669,Maynard,Isaq,Male,11,1977-06-18,Design Engineer,Manufacturing,Affluent Customer,N,No,18.0,43
3670,Leupold,Bernardini,Male,62,1977-03-20,Missing,Financial Services,Affluent Customer,N,Yes,17.0,44
3671,Crystie,Deshorts,Female,98,1992-01-05,Programmer Analyst III,Missing,Affluent Customer,N,No,7.0,29
3672,Werner,Yglesias,Male,32,1987-05-25,Missing,IT,Mass Customer,N,Yes,13.0,33
3673,Tobin,Fucher,Male,72,1979-09-28,Missing,Manufacturing,Mass Customer,N,Yes,11.0,41
3674,Rodger,Gores,Male,59,1998-12-24,Tax Accountant,Property,Mass Customer,N,No,3.0,22
3675,Samuele,Heller,Male,88,1999-12-17,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,1.0,21
3676,Derk,Willingale,Male,27,1965-12-15,Health Coach I,Health,Affluent Customer,N,No,11.0,55
3677,Bartel,Fonteyne,Male,3,1986-07-11,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,20.0,34
3678,Tonya,Worthington,Female,52,1969-08-06,Engineer IV,Manufacturing,Mass Customer,N,No,19.0,51
3679,Murielle,Klimkov,Female,72,1992-05-05,Developer II,Missing,High Net Worth,N,No,6.0,29
3680,Sawyere,Onele,Male,17,1983-08-11,Accountant I,Retail,High Net Worth,N,No,3.0,37
3681,Doll,Benedicto,Female,90,1962-02-06,Community Outreach Specialist,Property,Mass Customer,N,Yes,20.0,59
3682,Dukie,Asson,Male,94,1978-06-15,GIS Technical Architect,Financial Services,Mass Customer,N,Yes,11.0,42
3683,Lorain,Maliphant,Female,67,1957-03-30,Chief Design Engineer,Missing,Mass Customer,N,Yes,11.0,64
3684,Jeffie,Mortell,Male,13,1974-04-25,Food Chemist,Health,High Net Worth,N,Yes,4.0,47
3685,Solomon,Ruffles,Male,86,1989-06-12,Human Resources Manager,Financial Services,Affluent Customer,N,Yes,16.0,31
3686,Shirley,Siss,Female,20,1976-08-06,Missing,Financial Services,High Net Worth,N,Yes,15.0,44
3687,Jessie,Wards,Male,84,1971-10-14,Software Engineer III,Manufacturing,Mass Customer,N,Yes,14.0,49
3688,Fritz,Le Merchant,Male,87,1994-04-27,General Manager,IT,Affluent Customer,N,Yes,5.0,27
3689,Orel,Joncic,Female,26,1967-09-25,Missing,Health,Mass Customer,N,Yes,7.0,53
3690,Sheela,Nutton,Female,86,1957-05-11,Chemical Engineer,Manufacturing,Mass Customer,N,No,17.0,64
3691,Mathew,Seid,Male,73,1973-08-16,Environmental Tech,Retail,Affluent Customer,N,No,11.0,47
3692,Linea,Kubica,Female,47,1961-11-05,Business Systems Development Analyst,Missing,High Net Worth,N,Yes,6.0,59
3693,Brenna,Raft,Female,58,1985-01-19,Missing,Manufacturing,Affluent Customer,N,Yes,21.0,36
3694,Antoni,MacAllister,Male,91,1984-04-19,Missing,Health,Mass Customer,N,Yes,10.0,37
3695,Lem,Clamp,Male,33,1978-02-27,Account Coordinator,Entertainment,Affluent Customer,N,Yes,3.0,43
3696,Orlan,Dunning,Male,27,1962-12-11,Senior Financial Analyst,Financial Services,High Net Worth,N,No,15.0,58
3697,Zebedee,Christal,Male,47,1978-10-10,Recruiting Manager,Missing,Mass Customer,N,Yes,8.0,42
3698,Devon,Baudic,Female,49,1995-10-03,Geological Engineer,Manufacturing,Mass Customer,N,No,4.0,25
3699,Lillian,Somerfield,Female,40,1990-10-08,Recruiting Manager,Manufacturing,Mass Customer,N,No,5.0,30
3700,Lazar,Restall,Male,64,1971-09-06,Associate Professor,Entertainment,Mass Customer,N,No,19.0,49
3701,Anstice,Dunsmuir,Female,93,1974-01-20,Physical Therapy Assistant,Missing,Affluent Customer,N,No,9.0,47
3702,Floyd,Meharry,Male,74,1993-02-18,Biostatistician IV,Health,Mass Customer,N,No,10.0,28
3703,Kelvin,Oldford,Male,37,1973-06-18,Teacher,Property,Affluent Customer,N,No,9.0,47
3704,Haslett,Ropars,Male,54,1975-05-08,Health Coach III,Health,High Net Worth,N,Yes,6.0,46
3705,Tedmund,Clawsley,Male,26,1971-12-04,Missing,Manufacturing,Mass Customer,N,Yes,15.0,49
3706,Darby,Jellett,Male,20,1966-04-03,Assistant Professor,Argiculture,Affluent Customer,N,Yes,10.0,55
3707,Marten,Posnette,Male,10,1993-05-16,Senior Editor,Retail,Mass Customer,N,Yes,4.0,28
3708,Lois,Laskey,Female,72,1963-05-15,Cost Accountant,Financial Services,Mass Customer,N,No,19.0,58
3709,Lilly,Roubay,Female,31,1955-03-31,GIS Technical Architect,Health,Mass Customer,N,No,8.0,66
3710,Sallyann,Stangoe,Female,12,1974-08-22,Physical Therapy Assistant,Missing,Mass Customer,N,No,13.0,46
3711,Ellene,Scinelli,Female,61,1961-05-04,Associate Professor,Manufacturing,Affluent Customer,N,Yes,9.0,60
3712,Esmeralda,Klousner,Female,22,1957-07-12,Recruiting Manager,Financial Services,Mass Customer,N,No,19.0,63
3713,Cynthy,Snoad,Female,72,1993-02-03,Missing,Telecommunications,High Net Worth,N,Yes,8.0,28
3714,Lemuel,Gerram,Male,83,1962-03-30,VP Sales,Manufacturing,Mass Customer,N,No,6.0,59
3715,Willow,Rusbridge,Female,19,1974-11-08,Computer Systems Analyst I,Argiculture,High Net Worth,N,Yes,10.0,46
3716,Kari,Bamlett,Female,81,1998-08-24,Missing,Retail,Affluent Customer,N,No,1.0,22
3717,Arlin,Woollacott,Male,88,1958-12-07,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,18.0,62
3719,Dorette,Attridge,Female,26,1956-10-19,Sales Representative,Retail,Mass Customer,N,No,6.0,64
3720,Adelice,Tams,Female,23,1972-08-15,Missing,Missing,Mass Customer,N,No,15.0,48
3721,Merrili,Potticary,Female,84,1994-10-13,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,7.0,26
3722,Merilee,Hammerson,Female,69,1975-11-07,Missing,Retail,Mass Customer,N,No,7.0,45
3723,Justine,Pirt,Female,31,1993-10-22,Accountant II,Financial Services,High Net Worth,N,No,7.0,27
3724,Griffith,Minor,Male,24,1976-03-23,Missing,IT,Affluent Customer,N,No,9.0,45
3725,Elisha,Venny,Male,37,1970-07-21,Research Assistant II,Missing,Mass Customer,N,Yes,5.0,50
3726,Ange,Austick,Female,36,1976-06-17,GIS Technical Architect,Property,Mass Customer,N,No,19.0,44
3728,Chanda,Garmons,Female,27,1986-09-01,Technical Writer,Property,Affluent Customer,N,Yes,21.0,34
3729,Armand,McNish,Male,6,1960-12-16,Financial Analyst,Financial Services,Mass Customer,N,No,19.0,60
3730,Joann,Clemson,Female,85,1960-02-18,Junior Executive,Manufacturing,Affluent Customer,N,No,6.0,61
3731,Jandy,Rodgers,Female,91,1991-10-27,Chief Design Engineer,Missing,Mass Customer,N,No,8.0,29
3732,Shawn,De Hooge,Female,47,1992-06-07,Research Associate,Manufacturing,Mass Customer,N,No,2.0,28
3733,Shelden,Rodenburg,Male,70,1977-11-01,Missing,Missing,Mass Customer,N,No,11.0,43
3734,Trixi,Wickes,Female,46,1977-01-07,Help Desk Technician,Manufacturing,Mass Customer,N,No,21.0,44
3735,Cchaddie,Heffron,Male,91,1961-12-02,Senior Quality Engineer,Entertainment,Mass Customer,N,No,15.0,59
3736,Charles,Brounfield,Male,64,1992-03-13,Senior Developer,Argiculture,Mass Customer,N,Yes,10.0,29
3737,Elyssa,De Witt,Female,86,1981-03-21,Design Engineer,Manufacturing,Affluent Customer,N,No,8.0,40
3738,Lucila,Smalls,Female,19,1959-12-19,Professor,Financial Services,High Net Worth,N,Yes,19.0,61
3739,Gates,Nelthorpe,Female,59,1991-08-27,Environmental Tech,IT,High Net Worth,N,No,5.0,29
3740,Rania,Poulter,Female,82,1979-12-03,Dental Hygienist,Health,Mass Customer,N,No,8.0,41
3741,Mollee,Jeavons,Female,19,1970-02-01,Nurse,Missing,Affluent Customer,N,Yes,16.0,51
3742,Veda,Faill,Female,79,1961-11-09,Editor,Property,High Net Worth,N,Yes,16.0,59
3743,Riki,Aimable,Female,85,1986-08-02,Tax Accountant,Property,Mass Customer,N,No,22.0,34
3744,Franchot,Loeber,Male,57,1981-01-05,Missing,Financial Services,Mass Customer,N,Yes,9.0,40
3745,Randy,Duligall,Female,90,1977-12-05,Dental Hygienist,Health,Mass Customer,N,Yes,20.0,43
3746,Thaddeus,McLurg,Male,64,1961-09-01,Developer II,Missing,Affluent Customer,N,Yes,16.0,59
3747,Valerye,Yukhtin,Female,8,1990-02-24,Web Developer IV,Manufacturing,Mass Customer,N,Yes,10.0,31
3748,Maurise,Beal,Male,82,1956-01-10,Staff Scientist,Missing,Affluent Customer,N,Yes,18.0,65
3749,Blondelle,Swynley,Female,3,2001-04-21,Missing,IT,Affluent Customer,N,No,1.0,20
3750,Yanaton,Beacom,Male,78,1972-04-14,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,6.0,49
3751,Millicent,Nacci,Female,44,1978-12-28,Environmental Specialist,Missing,Affluent Customer,N,Yes,13.0,42
3752,Peta,Nunes Nabarro,Female,67,1961-09-15,Administrative Assistant I,Argiculture,Affluent Customer,N,Yes,16.0,59
3753,Ebony,Peagrim,Female,16,1997-08-21,Office Assistant II,Manufacturing,Mass Customer,N,No,3.0,23
3754,Emmy,MacGibbon,Female,74,1961-02-16,Missing,Telecommunications,Mass Customer,N,No,19.0,60
3755,Stephen,Garnar,Male,38,1994-05-10,Chief Design Engineer,Financial Services,High Net Worth,N,Yes,7.0,27
3756,Barry,None,Male,22,1977-07-08,Missing,Missing,Affluent Customer,N,No,10.0,43
3757,Hyacinthia,Crain,Female,75,1999-09-12,Information Systems Manager,Missing,Affluent Customer,N,No,2.0,21
3758,Naomi,Whiles,Female,71,1959-07-30,Recruiting Manager,Telecommunications,Mass Customer,N,Yes,12.0,61
3759,Sue,Batstone,Female,68,1995-03-04,Programmer IV,Property,Mass Customer,N,Yes,4.0,26
3760,Bryana,Vennart,Female,73,1976-06-09,Missing,Financial Services,Mass Customer,N,No,18.0,44
3761,Zarla,Seyers,Female,87,1973-07-20,Biostatistician II,Telecommunications,Mass Customer,N,Yes,13.0,47
3762,Marinna,Ors,Female,48,1967-03-22,Missing,Property,Mass Customer,N,No,14.0,54
3763,Law,Jore,Male,37,1981-01-27,Quality Control Specialist,Missing,Affluent Customer,N,Yes,20.0,40
3764,Nonie,Newson,Female,29,1957-05-06,Cost Accountant,Financial Services,Mass Customer,N,Yes,15.0,64
3765,Bobbe,Lomaz,Female,20,1963-06-01,Automation Specialist IV,Property,Mass Customer,N,No,18.0,57
3766,Marcos,Algar,Male,47,1970-04-13,Desktop Support Technician,Financial Services,Mass Customer,N,Yes,19.0,51
3767,Man,Bigglestone,Male,25,1982-09-14,Web Developer IV,Missing,High Net Worth,N,No,16.0,38
3768,Christina,Grevatt,Female,44,1971-01-17,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14.0,50
3769,Kerry,Wooldridge,Male,40,1993-01-19,Desktop Support Technician,Health,High Net Worth,N,Yes,5.0,28
3770,Caddric,Ruddiforth,Male,54,1988-02-02,Legal Assistant,Argiculture,Mass Customer,N,No,17.0,33
3771,Pippy,Matysiak,Female,78,1974-09-08,Electrical Engineer,Manufacturing,Mass Customer,N,No,17.0,46
3772,Anselma,Rennie,Female,45,1999-02-07,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,2.0,22
3773,Wadsworth,Ruselin,Male,44,1976-02-06,Accountant I,Missing,Affluent Customer,N,Yes,18.0,45
3774,Elizabeth,Christy,Female,38,1998-11-07,Statistician I,Property,High Net Worth,N,No,2.0,22
3775,Avie,Cleator,Female,16,1985-02-13,Missing,Health,Affluent Customer,N,No,8.0,36
3776,Kennie,Baszniak,Male,46,1977-05-02,Recruiter,Retail,Mass Customer,N,Yes,19.0,44
3777,Letty,Giacobelli,Female,13,1969-06-12,Cost Accountant,Financial Services,High Net Worth,N,Yes,6.0,51
3778,Ilaire,Redborn,Male,99,1971-06-09,Dental Hygienist,Health,High Net Worth,N,No,10.0,49
3780,Mitchel,Bellefant,Male,10,1993-11-01,Desktop Support Technician,Financial Services,High Net Worth,N,No,8.0,27
3781,Karalee,Hosten,Female,30,1961-10-16,Graphic Designer,Retail,Mass Customer,N,Yes,12.0,59
3782,Elijah,Drillot,Male,12,1973-06-13,Environmental Specialist,Financial Services,Mass Customer,N,No,11.0,47
3783,Eachelle,Girardey,Female,61,1974-08-29,Compensation Analyst,Financial Services,Mass Customer,N,No,7.0,46
3784,Davie,Moscon,Male,56,1983-06-04,Missing,Financial Services,High Net Worth,N,No,13.0,37
3785,Fernande,Jahan,Female,93,1969-04-09,Compensation Analyst,Financial Services,Affluent Customer,N,No,14.0,52
3786,Barnie,Blenkensop,Male,12,1985-12-28,Systems Administrator IV,Missing,High Net Worth,N,No,22.0,35
3787,Mariejeanne,Kelling,Female,1,1965-10-06,Systems Administrator III,Manufacturing,High Net Worth,N,No,6.0,55
3788,Wilie,Glanton,Female,73,1962-07-21,Environmental Specialist,Financial Services,Mass Customer,N,No,18.0,58
3789,Conn,Westberg,Male,52,1956-08-08,Civil Engineer,Manufacturing,Mass Customer,N,Yes,6.0,64
3790,Kurtis,Morson,Male,91,1959-05-31,Senior Editor,Retail,Mass Customer,Y,Yes,9.0,61
3791,Bertrand,Sissons,Male,17,1993-05-26,Quality Control Specialist,Health,Affluent Customer,N,No,6.0,27
3792,Ingunna,Loxston,Female,81,1976-04-16,VP Marketing,Financial Services,Affluent Customer,N,Yes,5.0,45
3793,Shannen,Pitcock,Female,49,1957-05-12,Engineer IV,Missing,Affluent Customer,N,Yes,15.0,64
3794,Dorrie,Paige,Female,47,1994-07-06,Missing,IT,Mass Customer,N,No,2.0,26
3795,Taylor,Dollimore,Male,88,1956-06-24,Systems Administrator III,Argiculture,High Net Worth,N,Yes,5.0,64
3796,Morgen,Sieghart,Male,51,1965-07-27,Paralegal,Financial Services,Mass Customer,N,Yes,9.0,55
3797,Kriste,Oldall,Female,76,1979-08-18,Occupational Therapist,Health,Affluent Customer,N,Yes,4.0,41
3798,Yorker,Dennison,Male,13,1968-02-22,Missing,Manufacturing,Mass Customer,N,Yes,17.0,53
3799,Violetta,Monnery,Female,94,1971-01-28,Tax Accountant,Property,High Net Worth,N,No,18.0,50
3800,Morena,Ayer,Female,19,1980-10-28,Environmental Tech,Missing,High Net Worth,N,No,15.0,40
3801,Auberta,Andrault,Female,76,1971-03-06,Research Nurse,Health,Mass Customer,N,Yes,17.0,50
3802,Leila,Elcombe,Female,9,1970-10-27,Chief Design Engineer,Telecommunications,High Net Worth,N,Yes,5.0,50
3803,Josepha,Finder,Female,54,1961-05-13,Dental Hygienist,Health,Mass Customer,N,Yes,11.0,60
3804,Andria,Keays,Female,23,1986-08-21,Missing,Manufacturing,Mass Customer,N,Yes,4.0,34
3805,Margaret,McSperrin,Female,52,1977-08-16,Software Test Engineer II,Property,Affluent Customer,N,No,4.0,43
3806,Ado,Gailor,Male,1,1954-02-08,Missing,Property,Mass Customer,N,No,7.0,67
3807,Bibby,Goman,Female,73,1976-05-21,Analyst Programmer,Retail,Mass Customer,N,No,21.0,44
3808,Cal,Wilber,Male,66,1969-10-11,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,11.0,51
3809,Angelita,Itzcovichch,Female,44,1955-09-08,VP Quality Control,Manufacturing,Affluent Customer,N,No,11.0,65
3810,Cacilie,Grimoldby,Female,22,1974-09-05,Food Chemist,Health,Affluent Customer,N,No,5.0,46
3811,Etta,Leele,Female,60,1997-03-19,Missing,Financial Services,High Net Worth,N,No,4.0,24
3812,Sophie,Druhan,Female,91,1977-07-04,VP Product Management,Retail,Mass Customer,N,Yes,12.0,43
3813,Skelly,Caudell,Male,12,1979-04-13,Media Manager IV,IT,Mass Customer,N,Yes,6.0,42
3814,Constancia,Gebbe,Female,10,1983-07-01,VP Product Management,Financial Services,Mass Customer,N,Yes,11.0,37
3815,Jayson,Gasparro,Male,99,1981-04-19,Librarian,Entertainment,Mass Customer,N,Yes,5.0,40
3816,Farra,Klimkiewich,Female,93,1969-10-26,Safety Technician I,Property,Mass Customer,N,Yes,18.0,51
3817,Tuckie,None,Male,65,1957-05-02,VP Product Management,Manufacturing,High Net Worth,N,No,13.0,64
3818,Erny,Andryushin,Male,5,1964-08-08,Sales Representative,Retail,Mass Customer,N,Yes,7.0,56
3819,Alvan,Phillput,Male,62,1978-06-29,Staff Accountant I,Missing,High Net Worth,N,No,3.0,42
3820,Maren,Ruske,Female,65,1980-03-08,Business Systems Development Analyst,IT,Mass Customer,N,No,17.0,41
3821,Cassandra,Cescotti,Female,96,1988-03-27,VP Marketing,Manufacturing,Affluent Customer,N,No,14.0,33
3822,Conny,Speechley,Male,37,1959-03-09,Missing,Manufacturing,High Net Worth,N,Yes,18.0,62
3823,Corabel,Todd,Female,5,1964-12-02,Budget/Accounting Analyst II,Retail,Affluent Customer,N,No,4.0,56
3824,Giffard,Stollman,Male,33,1994-11-21,Missing,Property,Mass Customer,N,No,3.0,26
3825,Cinda,Rounds,Female,82,1978-10-12,Recruiting Manager,Health,Mass Customer,N,No,11.0,42
3826,Marlow,Balffye,Male,33,1978-09-25,Missing,Health,Mass Customer,N,No,7.0,42
3827,Cherida,Whyffen,Female,10,1976-09-05,Missing,Retail,Affluent Customer,N,No,8.0,44
3828,Tessy,Beefon,Female,81,1992-05-12,Dental Hygienist,Health,Mass Customer,N,No,6.0,29
3829,Cornie,Hillhouse,Male,68,1980-09-01,Account Coordinator,Missing,Mass Customer,N,Yes,15.0,40
3830,Jareb,Filippucci,Male,92,1954-10-31,Sales Representative,Retail,High Net Worth,N,No,8.0,66
3831,Kory,Mabson,Male,10,1971-06-09,Librarian,Entertainment,Affluent Customer,N,Yes,6.0,49
3832,Sarajane,Mortimer,Female,30,1973-09-26,Safety Technician III,Financial Services,High Net Worth,N,No,9.0,47
3833,Jamie,Staziker,Female,88,1985-12-10,Account Coordinator,Manufacturing,Mass Customer,N,No,16.0,35
3834,Bianca,Ricket,Female,59,1972-10-31,Compensation Analyst,Financial Services,Mass Customer,N,Yes,11.0,48
3835,Jorgan,Crosoer,Male,19,1959-02-02,Project Manager,Missing,Affluent Customer,N,No,16.0,62
3836,Jolee,Stearndale,Female,16,1995-01-25,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,7.0,26
3837,Alysa,McDiarmid,Female,26,1990-01-17,Professor,Missing,Mass Customer,N,Yes,17.0,31
3838,Mil,Clemitt,Female,59,1987-03-24,Sales Associate,Financial Services,Affluent Customer,N,Yes,4.0,34
3839,Wallie,Christauffour,Female,78,1992-04-25,Account Executive,Manufacturing,High Net Worth,N,Yes,2.0,29
3840,Marc,Torrans,Male,27,1962-09-30,Missing,Missing,High Net Worth,N,No,5.0,58
3841,Barnebas,Munro,Male,64,1990-01-24,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,10.0,31
3842,Van,Durnell,Male,24,1971-07-11,Staff Accountant II,Missing,Mass Customer,N,Yes,12.0,49
3843,Mahmoud,Ligerton,Male,0,1989-06-06,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,16.0,31
3844,Clotilda,Oret,Female,87,1987-12-06,Missing,Manufacturing,Affluent Customer,N,No,15.0,33
3845,Bonnie,Goracci,Female,72,1955-06-07,Legal Assistant,Manufacturing,Mass Customer,N,Yes,5.0,65
3846,Nariko,McClymont,Female,57,1956-03-12,Geologist III,Manufacturing,Mass Customer,N,No,15.0,65
3847,Erinn,Ewing,Female,8,1961-02-12,Analyst Programmer,Health,Mass Customer,N,Yes,14.0,60
3848,Luca,Cabotto,Male,4,1958-01-13,Structural Engineer,Missing,High Net Worth,N,No,13.0,63
3849,Marice,Morrice,Female,2,1968-01-01,Database Administrator III,Property,Mass Customer,N,Yes,15.0,53
3850,Alexandro,McCullock,Male,55,2000-01-07,Accountant III,Missing,Mass Customer,N,Yes,2.0,21
3851,Fowler,Bauduccio,Male,5,1994-11-30,Senior Sales Associate,Manufacturing,High Net Worth,N,No,3.0,26
3852,Zerk,Merrien,Male,44,1982-02-04,Help Desk Operator,Missing,Mass Customer,N,No,4.0,39
3853,Kerri,Marrington,Female,91,1975-06-26,Accounting Assistant IV,Missing,Mass Customer,N,Yes,19.0,45
3854,Melody,Ivanilov,Female,47,1996-01-16,VP Quality Control,Property,High Net Worth,N,Yes,2.0,25
3855,Brnaby,Doughtery,Male,89,1965-02-26,General Manager,Missing,Mass Customer,N,No,16.0,56
3856,Shane,Haseldine,Female,74,1992-04-24,Accounting Assistant III,Property,Affluent Customer,N,No,7.0,29
3857,Tanner,McCuthais,Male,64,1985-11-26,Structural Engineer,Financial Services,Mass Customer,N,Yes,10.0,35
3858,Sabina,Tarbin,Female,57,1998-08-31,Librarian,Entertainment,Mass Customer,N,Yes,1.0,22
3859,Boonie,Searle,Male,81,1956-03-20,Software Consultant,Manufacturing,Mass Customer,N,No,14.0,65
3860,Sheila-kathryn,Conklin,Female,14,1986-04-05,Mechanical Systems Engineer,Missing,Affluent Customer,N,Yes,13.0,35
3861,Thayne,Canepe,Male,87,1968-12-16,Junior Executive,Retail,Affluent Customer,N,No,9.0,52
3862,Casey,Kett,Female,1,1996-09-22,Structural Engineer,Health,Mass Customer,N,No,4.0,24
3863,Virgilio,Haverty,Male,30,1985-12-06,Quality Control Specialist,Retail,High Net Worth,N,No,20.0,35
3864,Ilyssa,Piaggia,Female,23,1963-08-27,Help Desk Technician,Missing,Mass Customer,N,Yes,10.0,57
